,day,block,trial,C4,C3
1,Day1,0,8,1303.7679582321068,559.8905058321935
2,Day1,0,8,1106.6192935934623,905.623611522164
3,Day1,0,8,,
4,Day1,0,8,298.73312185750734,1000.1586870732208
5,Day1,0,8,394.4511558241166,631.6567568780422
6,Day1,0,8,927.5588864297953,905.4516899669812
7,Day1,0,8,1131.039229022059,838.1864117426672
8,Day1,0,8,1144.1484998080375,637.4853283471201
9,Day1,0,8,624.2373828020059,505.612872227194
0,Day1,0,9,732.4980952374957,1188.9401505668413
1,Day1,0,9,,
2,Day1,0,9,628.2961214239588,811.9399133858043
3,Day1,0,9,1298.516856902913,753.4437987480301
4,Day1,0,9,471.66058479091066,353.7138873914984
5,Day1,0,9,705.5749935897238,623.1961874581634
6,Day1,0,9,,
7,Day1,0,9,1651.1442974430136,2639.6958682327763
8,Day1,0,9,729.0856489269887,1242.6511401675614
9,Day1,0,9,624.4784455612432,1236.278074352106
0,Day1,1,0,2816.084215535177,2750.039005397677
1,Day1,1,0,,
2,Day1,1,0,1314.7357525170253,1355.0019400082065
3,Day1,1,0,1014.3427703731967,692.8694464014568
4,Day1,1,0,1567.3395504698196,2986.356096893141
5,Day1,1,0,877.6165345902028,1191.2269253202044
6,Day1,1,0,2823.288398171499,2873.464728442341
7,Day1,1,0,836.6783423564763,1235.366598096535
8,Day1,1,0,,
9,Day1,1,0,,
0,Day1,1,1,1665.828784938244,810.7163842317302
1,Day1,1,1,,
2,Day1,1,1,574.503837651825,1159.6656632957688
3,Day1,1,1,594.7584947799834,810.5634235128772
4,Day1,1,1,728.9797299419972,864.5264967707622
5,Day1,1,1,516.1765247311818,933.5309703291181
6,Day1,1,1,511.71956044141706,571.2795001731768
7,Day1,1,1,,
8,Day1,1,1,859.3238400889647,741.0602915267173
9,Day1,1,1,1406.4529330222354,685.1478389030018
0,Day1,1,2,,
1,Day1,1,2,836.0587384961061,622.3767514597827
2,Day1,1,2,439.6268735718448,1370.908339507566
3,Day1,1,2,1601.9543230923568,1239.9586315193885
4,Day1,1,2,1214.5014635522243,967.9015169646256
5,Day1,1,2,1011.5581504352492,954.4574686744673
6,Day1,1,2,711.4720853744606,908.1541822981484
7,Day1,1,2,944.46891267482,813.5438543273247
8,Day1,1,2,442.53614339143576,1062.6876189871548
9,Day1,1,2,,
0,Day1,1,3,1280.6773132372448,4202.356863464653
1,Day1,1,3,1804.4491799026569,1709.9216207992527
2,Day1,1,3,5438.448913854826,4019.2367429039496
3,Day1,1,3,,
4,Day1,1,3,1019.7944619324015,1496.473273116918
5,Day1,1,3,528.6603575071508,672.3028592106814
6,Day1,1,3,969.5048489010927,751.2782404080597
7,Day1,1,3,529.7681039992203,554.7355023805378
8,Day1,1,3,1169.5848308271457,986.1524628168877
9,Day1,1,3,914.8439854893156,1028.2509867409087
0,Day1,1,4,,
1,Day1,1,4,370.35861395907904,363.2469542518833
2,Day1,1,4,310.6529601460691,366.30041060269286
3,Day1,1,4,538.9942180513857,1094.9834043626795
4,Day1,1,4,474.76172786503787,1282.2450781325251
5,Day1,1,4,,
6,Day1,1,4,592.6300332517818,500.14184699359254
7,Day1,1,4,273.76765870475043,624.633185750782
8,Day1,1,4,536.3171751274614,629.6560167127383
9,Day1,1,4,1891.155204326252,2603.622446698703
0,Day1,1,5,393.50313294308967,347.2031988626325
1,Day1,1,5,,
2,Day1,1,5,,
3,Day1,1,5,,
4,Day1,1,5,,
5,Day1,1,5,,
6,Day1,1,5,517.5416085252606,238.09501844228984
7,Day1,1,5,470.02517836637907,326.9864911878724
8,Day1,1,5,1218.5874232770661,1370.2925789488645
9,Day1,1,5,419.82459247677383,767.5837688835228
0,Day1,1,6,934.9916076123386,891.084508462372
1,Day1,1,6,,
2,Day1,1,6,352.39252937835784,478.7670158101568
3,Day1,1,6,,
4,Day1,1,6,808.5641197049267,697.1113280772446
5,Day1,1,6,,
6,Day1,1,6,961.7510474184392,867.4722309114995
7,Day1,1,6,2375.603141262813,1533.6271422379712
8,Day1,1,6,648.8940020951835,607.7614575842557
9,Day1,1,6,,
0,Day1,1,7,,
1,Day1,1,7,766.0612436908865,825.5972044407472
2,Day1,1,7,999.2573727583432,847.2713693555185
3,Day1,1,7,788.2324086776113,1490.8258369346177
4,Day1,1,7,963.9457909679048,862.6553540167822
5,Day1,1,7,1422.1644096355712,3372.048305991839
6,Day1,1,7,543.3100079829741,786.0847333549827
7,Day1,1,7,,
8,Day1,1,7,1820.647832837164,484.60648232309217
9,Day1,1,7,924.8850089279936,516.2169088723622
0,Day1,1,8,1217.6162550354213,1152.5551605244173
1,Day1,1,8,3186.455352182735,1637.8414102119227
2,Day1,1,8,,
3,Day1,1,8,2898.0900863226366,2200.6934797030844
4,Day1,1,8,2050.222616428972,2734.094396774045
5,Day1,1,8,,
6,Day1,1,8,1604.3575837244255,1632.7644740861779
7,Day1,1,8,,
8,Day1,1,8,,
9,Day1,1,8,,
0,Day1,1,9,,
1,Day1,1,9,2638.970669678868,971.5822571707872
2,Day1,1,9,,
3,Day1,1,9,,
4,Day1,1,9,680.1366373887827,856.9276168367962
5,Day1,1,9,659.508215446739,594.0124242450652
6,Day1,1,9,,
7,Day1,1,9,487.2529485432277,1040.6135334310518
8,Day1,1,9,,
9,Day1,1,9,,
0,Day1,2,0,,
1,Day1,2,0,,
2,Day1,2,0,764.2362950066597,2787.795158771916
3,Day1,2,0,,
4,Day1,2,0,,
5,Day1,2,0,553.4399047960559,1647.2015932384033
6,Day1,2,0,488.9366762816153,2520.4980430927403
7,Day1,2,0,,
8,Day1,2,0,1230.7578239683353,1086.0681864877417
9,Day1,2,0,854.6510784688933,2376.7330422768932
0,Day1,2,1,834.5990887252933,2090.13217438671
1,Day1,2,1,791.7815875002557,6131.3211046671595
2,Day1,2,1,,
3,Day1,2,1,1650.6927373668366,2796.263003307825
4,Day1,2,1,804.5406746667899,1223.4447832920284
5,Day1,2,1,,
6,Day1,2,1,,
7,Day1,2,1,,
8,Day1,2,1,757.068725425303,1003.5907728389498
9,Day1,2,1,,
0,Day1,2,2,,
1,Day1,2,2,1470.4922732690063,2901.447107679387
2,Day1,2,2,2057.4856468924154,4390.602029532594
3,Day1,2,2,977.8793011902903,1336.7989797545167
4,Day1,2,2,1426.706493911133,909.1292961410664
5,Day1,2,2,503.254395934797,811.301673539153
6,Day1,2,2,,
7,Day1,2,2,314.809580064599,946.6987708513627
8,Day1,2,2,458.8427216519362,1070.1819328929473
9,Day1,2,2,1052.6191078311124,799.3107898249432
0,Day1,2,3,892.5992735639211,1026.4207439651557
1,Day1,2,3,,
2,Day1,2,3,,
3,Day1,2,3,,
4,Day1,2,3,1406.2893984232805,1307.9605924434402
5,Day1,2,3,,
6,Day1,2,3,,
7,Day1,2,3,513.964064453486,471.7710460201999
8,Day1,2,3,426.5291107319553,644.5710957916784
9,Day1,2,3,,
0,Day1,2,4,,
1,Day1,2,4,618.3121483006759,2199.4318165200198
2,Day1,2,4,,
3,Day1,2,4,955.9515522676393,1448.8140738528753
4,Day1,2,4,885.2059990450481,1151.0203377899588
5,Day1,2,4,652.1104835487795,2044.9207561374685
6,Day1,2,4,,
7,Day1,2,4,906.6135287546747,1250.3980491825994
8,Day1,2,4,777.1802835052472,1021.3093677512686
9,Day1,2,4,,
0,Day1,2,5,,
1,Day1,2,5,369.9479489390017,683.7688003815782
2,Day1,2,5,,
3,Day1,2,5,704.4200711126749,1769.4875879395647
4,Day1,2,5,987.692012041378,582.4356832419065
5,Day1,2,5,1634.2103508741131,684.3881826443509
6,Day1,2,5,498.6973892288587,1173.0917348333355
7,Day1,2,5,,
8,Day1,2,5,1521.5100431749404,2328.888794584235
9,Day1,2,5,587.7232030622623,547.8368963261397
0,Day1,2,6,,
1,Day1,2,6,,
2,Day1,2,6,,
3,Day1,2,6,,
4,Day1,2,6,923.0870486264093,1645.9227798380896
5,Day1,2,6,463.8442904061708,1030.3265368361062
6,Day1,2,6,2258.069054148822,2123.614153777922
7,Day1,2,6,,
8,Day1,2,6,614.2856745588776,274.3834985689114
9,Day1,2,6,1358.761407555586,470.93249399800897
0,Day1,2,7,,
1,Day1,2,7,8254.869972957791,4156.997463820999
2,Day1,2,7,,
3,Day1,2,7,931.8943830900567,744.693456574313
4,Day1,2,7,807.130643767554,568.2147192059134
5,Day1,2,7,,
6,Day1,2,7,,
7,Day1,2,7,972.3163275006414,571.7495130167986
8,Day1,2,7,1041.0571915868616,925.7123340183708
9,Day1,2,7,1154.336104529121,1550.196006520709
0,Day1,2,8,1031.045626032276,735.5148108743182
1,Day1,2,8,500.6124178468693,667.0700779594248
2,Day1,2,8,,
3,Day1,2,8,669.8938175833289,534.8572312708703
4,Day1,2,8,,
5,Day1,2,8,,
6,Day1,2,8,,
7,Day1,2,8,401.47443618887456,885.1776483633164
8,Day1,2,8,1087.5432374465308,2624.030385779728
9,Day1,2,8,939.957788559458,786.0169391969424
0,Day1,2,9,650.0398791138307,269.7023905221968
1,Day1,2,9,,
2,Day1,2,9,,
3,Day1,2,9,1285.8502571927993,897.8774364809868
4,Day1,2,9,1145.0161600121796,1523.7819513136897
5,Day1,2,9,,
6,Day1,2,9,,
7,Day1,2,9,523.2884758793641,644.7289142556183
8,Day1,2,9,801.3782360869438,650.1095016158002
9,Day1,2,9,,
0,Day1,3,0,2610.712502624993,1526.1517021137772
1,Day1,3,0,,
2,Day1,3,0,,
3,Day1,3,0,,
4,Day1,3,0,,
5,Day1,3,0,,
6,Day1,3,0,612.8490251544596,2520.0301622818147
7,Day1,3,0,,
8,Day1,3,0,751.0482410643518,1355.5169304883827
9,Day1,3,0,1182.0745240087565,1050.0363288602364
0,Day1,3,1,,
1,Day1,3,1,944.1393981023344,4538.751691008023
2,Day1,3,1,469.5293680285465,902.9825132395376
3,Day1,3,1,1411.2773544367444,3562.6911758432707
4,Day1,3,1,995.3709281573214,726.4488995981078
5,Day1,3,1,1277.8717241570305,674.9796480042413
6,Day1,3,1,,
7,Day1,3,1,697.4340095809572,904.925881449905
8,Day1,3,1,1111.287641027515,653.6900284417932
9,Day1,3,1,798.4957068152719,537.4973153015583
0,Day1,3,2,,
1,Day1,3,2,1448.0231936330454,1622.4452909678384
2,Day1,3,2,1769.9613154166916,3263.296492632901
3,Day1,3,2,,
4,Day1,3,2,,
5,Day1,3,2,3399.059623891078,3864.585362394104
6,Day1,3,2,,
7,Day1,3,2,558.3826268820959,714.4140966750932
8,Day1,3,2,1064.000953604398,1148.2775629009614
9,Day1,3,2,333.1869459871353,911.5420618494644
0,Day1,3,3,1796.739350686027,1460.0553411305264
1,Day1,3,3,982.1371705909056,784.5077140063865
2,Day1,3,3,1118.0313158954766,1975.549830591172
3,Day1,3,3,391.065107106268,255.3651402318964
4,Day1,3,3,1493.9739171618937,1859.6278075927369
5,Day1,3,3,,
6,Day1,3,3,210.69698907126357,342.0209733503613
7,Day1,3,3,340.68438823057164,361.302142846883
8,Day1,3,3,762.1833992271837,932.698640137834
9,Day1,3,3,,
0,Day1,3,4,606.6978961194136,445.4032846531727
1,Day1,3,4,981.1963234344544,564.7946070645528
2,Day1,3,4,469.9864175017198,338.88272387942374
3,Day1,3,4,261.3595016238399,467.8893310690375
4,Day1,3,4,460.3033761614882,384.9737971673892
5,Day1,3,4,,
6,Day1,3,4,,
7,Day1,3,4,1195.0307068814245,819.8602967311107
8,Day1,3,4,619.9426470375379,760.3915604484259
9,Day1,3,4,1114.4911859052659,966.4474147809607
0,Day1,3,5,1155.7106826786276,811.3501743769424
1,Day1,3,5,1615.8906766511002,2236.112759437049
2,Day1,3,5,944.5221185716999,1075.3557190447686
3,Day1,3,5,,
4,Day1,3,5,441.255055342114,593.4737105995964
5,Day1,3,5,1936.8784184542126,2314.389942433641
6,Day1,3,5,1110.0881017385802,698.1494961655287
7,Day1,3,5,,
8,Day1,3,5,642.3799098543838,513.7721269799207
9,Day1,3,5,441.1832919537551,386.98306991970077
0,Day1,3,6,848.1268653396518,1198.1512270793821
1,Day1,3,6,1135.3378690240927,1023.1809177599864
2,Day1,3,6,3377.310357641253,2025.2928581040162
3,Day1,3,6,931.3047748375608,1193.2444302207925
4,Day1,3,6,791.1064251993198,954.6427988338063
5,Day1,3,6,2210.4157527571165,1639.3355087915686
6,Day1,3,6,1169.9664695613449,826.7520806071527
7,Day1,3,6,716.0759788226567,666.0312286914425
8,Day1,3,6,370.2631305100082,446.24653854025286
9,Day1,3,6,200.1707039460741,379.0843855663179
0,Day1,3,7,1131.6798289281626,684.6862542951495
1,Day1,3,7,632.7194136623582,446.9460644278514
2,Day1,3,7,1478.7276583756338,901.968280756268
3,Day1,3,7,512.1736447102702,827.0661612027112
4,Day1,3,7,836.8569480560858,765.9183116199272
5,Day1,3,7,448.38759995839433,782.2739988646637
6,Day1,3,7,767.8684328621066,382.6564559916629
7,Day1,3,7,519.1691418934506,599.5918359779049
8,Day1,3,7,872.4764511505336,1101.2490332660077
9,Day1,3,7,,
0,Day1,3,8,,
1,Day1,3,8,,
2,Day1,3,8,864.8119624574288,718.248563718533
3,Day1,3,8,745.3320297500353,550.2661314180731
4,Day1,3,8,719.0626250533812,816.1811009310803
5,Day1,3,8,,
6,Day1,3,8,625.2947053436448,666.2470597220654
7,Day1,3,8,441.462416892051,637.6064774764352
8,Day1,3,8,653.0000526714291,366.8367287255071
9,Day1,3,8,1248.1766690090806,977.2009448808102
0,Day1,3,9,,
1,Day1,3,9,,
2,Day1,3,9,602.9849877727734,574.0134764002937
3,Day1,3,9,600.7382411692207,746.0691448708208
4,Day1,3,9,498.99148923853454,631.6986756227328
5,Day1,3,9,368.5371919346839,374.59756324916526
6,Day1,3,9,778.1126549874457,955.4181121137983
7,Day1,3,9,871.0735908316216,490.6535841225543
8,Day1,3,9,467.5296903502877,408.36731273587196
9,Day1,3,9,314.1237026378205,406.4746354415077
0,Day1,4,0,,
1,Day1,4,0,,
2,Day1,4,0,,
3,Day1,4,0,1251.6144418017275,1198.6495278251155
4,Day1,4,0,1777.584349887384,5108.758129629716
5,Day1,4,0,2353.2891866655555,9010.779046246344
6,Day1,4,0,429.739407734618,1806.987619595497
7,Day1,4,0,,
8,Day1,4,0,,
9,Day1,4,0,349.6138351123392,3222.3560114257066
0,Day1,4,1,519.7901722928021,619.8146444467076
1,Day1,4,1,772.2391845108345,1362.542889651042
2,Day1,4,1,,
3,Day1,4,1,,
4,Day1,4,1,1557.711933409977,901.439165381476
5,Day1,4,1,1422.91894950828,1616.1618648973947
6,Day1,4,1,,
7,Day1,4,1,748.3956297551181,688.0952400829239
8,Day1,4,1,,
9,Day1,4,1,473.4455799340685,484.61664606265737
0,Day1,4,2,,
1,Day1,4,2,1219.1216526165151,1924.9374171822808
2,Day1,4,2,,
3,Day1,4,2,612.454714073633,423.7253014331097
4,Day1,4,2,,
5,Day1,4,2,535.8875575397138,872.5356260760069
6,Day1,4,2,438.0616693926966,437.62442178051606
7,Day1,4,2,785.9621336448164,1184.5079802594255
8,Day1,4,2,503.38047800275973,446.2570518018936
9,Day1,4,2,1125.879951800299,729.9453439883104
0,Day1,4,3,880.4964491027841,1078.4850256688467
1,Day1,4,3,,
2,Day1,4,3,1140.5448775714344,938.925831247077
3,Day1,4,3,2107.466474547193,2484.198190311649
4,Day1,4,3,296.50289129888984,950.4468501735388
5,Day1,4,3,225.02752928800209,389.6992090661685
6,Day1,4,3,328.23211978801163,726.6867244933043
7,Day1,4,3,957.4293765787384,913.9622335385997
8,Day1,4,3,719.0213946876265,580.6116826540667
9,Day1,4,3,376.0949791270785,804.5786216599487
0,Day1,4,4,,
1,Day1,4,4,,
2,Day1,4,4,2039.2170276217767,1455.8016755493304
3,Day1,4,4,,
4,Day1,4,4,1345.9994657110867,2657.601657268783
5,Day1,4,4,387.325053422869,651.7836590454904
6,Day1,4,4,,
7,Day1,4,4,388.0048756523395,276.5525259982498
8,Day1,4,4,,
9,Day1,4,4,,
0,Day1,4,5,725.9887532192029,568.3542628221967
1,Day1,4,5,,
2,Day1,4,5,,
3,Day1,4,5,,
4,Day1,4,5,,
5,Day1,4,5,,
6,Day1,4,5,593.4112449049293,541.2438151467744
7,Day1,4,5,,
8,Day1,4,5,893.2494511439559,1013.7691487083644
9,Day1,4,5,836.1671134129616,1726.0268193869967
0,Day1,4,6,,
1,Day1,4,6,1569.637528666393,2999.425282154264
2,Day1,4,6,,
3,Day1,4,6,638.7418504720744,788.4005156182988
4,Day1,4,6,1710.0674448734862,2195.136963506831
5,Day1,4,6,658.2904600008114,489.3516518521372
6,Day1,4,6,,
7,Day1,4,6,,
8,Day1,4,6,916.1645336394232,410.7964196273612
9,Day1,4,6,,
0,Day1,4,7,,
1,Day1,4,7,584.5194637557714,328.3866855611868
2,Day1,4,7,860.544550499294,1690.1255315328024
3,Day1,4,7,1173.6316921797775,1141.7935620289704
4,Day1,4,7,1902.088727379385,1803.3454006895154
5,Day1,4,7,291.52632440558165,599.6143873654272
6,Day1,4,7,858.7028214070024,2007.6925887084274
7,Day1,4,7,,
8,Day1,4,7,743.0542538670253,609.5713277298124
9,Day1,4,7,551.6511462986858,472.2199408713949
0,Day1,4,8,714.8675017616592,563.1048424829562
1,Day1,4,8,872.2553569397853,461.0837278311589
2,Day1,4,8,817.2448419832588,698.298748860541
3,Day1,4,8,2992.226880640745,1492.5959740473002
4,Day1,4,8,,
5,Day1,4,8,1709.7676225765235,2747.240890081048
6,Day1,4,8,237.48300095683982,437.45309435924935
7,Day1,4,8,428.74999698023043,229.63941823534702
8,Day1,4,8,547.0700899698352,589.6449104113638
9,Day1,4,8,683.870197285385,537.3501441581192
0,Day1,4,9,,
1,Day1,4,9,,
2,Day1,4,9,3118.0902504559967,3009.5931299742633
3,Day1,4,9,1164.1551858538926,2077.802525531924
4,Day1,4,9,1145.716710740738,1038.9821787952503
5,Day1,4,9,,
6,Day1,4,9,1387.3309169705426,1872.3389443643528
7,Day1,4,9,783.1775513534088,853.5019060405583
8,Day1,4,9,1117.5122209670117,769.2657495146948
9,Day1,4,9,,
0,Day2,0,0,1026.1899814571948,585.6878126385957
1,Day2,0,0,832.286478356645,1210.4692568260546
2,Day2,0,0,1055.9468216233943,711.1488680762628
3,Day2,0,0,,
4,Day2,0,0,2250.99607899344,488.96425889154136
5,Day2,0,0,1258.5652459868345,742.9171490083443
6,Day2,0,0,669.5449318376619,716.0293112372855
7,Day2,0,0,826.8170754167007,512.8734463325584
8,Day2,0,0,,
9,Day2,0,0,1793.9215963788238,518.0268926812979
0,Day2,0,1,,
1,Day2,0,1,1130.276405174598,618.1570297653118
2,Day2,0,1,1741.7782058478467,802.5863499284717
3,Day2,0,1,1613.5866108281882,1226.1469946508435
4,Day2,0,1,,
5,Day2,0,1,,
6,Day2,0,1,768.995090093743,529.4271560791396
7,Day2,0,1,,
8,Day2,0,1,1493.8870999114224,1009.3121210462416
9,Day2,0,1,748.0453644063443,973.5736848112856
0,Day2,0,2,,
1,Day2,0,2,2898.0485452051867,822.2477097931134
2,Day2,0,2,2615.4910792893083,1020.0003322164996
3,Day2,0,2,,
4,Day2,0,2,,
5,Day2,0,2,1755.0447375664096,570.4211170625427
6,Day2,0,2,,
7,Day2,0,2,1505.6571356813877,863.745551057964
8,Day2,0,2,1149.3654489923892,615.1468423745818
9,Day2,0,2,747.1818028832187,720.5555914644763
0,Day2,0,3,,
1,Day2,0,3,6025.507593741256,1538.9043424592066
2,Day2,0,3,,
3,Day2,0,3,,
4,Day2,0,3,4909.341968302302,1106.6540318648463
5,Day2,0,3,969.8167877871073,878.9708607547647
6,Day2,0,3,,
7,Day2,0,3,1190.7600461200134,1214.038997742613
8,Day2,0,3,1449.5752595151685,1070.7872583635117
9,Day2,0,3,1579.4704333685975,659.228073414645
0,Day2,0,4,,
1,Day2,0,4,,
2,Day2,0,4,,
3,Day2,0,4,,
4,Day2,0,4,,
5,Day2,0,4,,
6,Day2,0,4,,
7,Day2,0,4,1426.9700229009425,766.8827771089128
8,Day2,0,4,1107.614773222361,819.9373043223303
9,Day2,0,4,1329.1367779704713,894.9119401262137
0,Day2,0,5,2363.583235355103,860.1560775019775
1,Day2,0,5,,
2,Day2,0,5,,
3,Day2,0,5,1615.5236925475797,769.0228912677791
4,Day2,0,5,,
5,Day2,0,5,,
6,Day2,0,5,,
7,Day2,0,5,,
8,Day2,0,5,3113.106233197791,831.2558381055283
9,Day2,0,5,,
0,Day2,0,6,,
1,Day2,0,6,,
2,Day2,0,6,1623.964332561411,638.4290801630248
3,Day2,0,6,,
4,Day2,0,6,,
5,Day2,0,6,,
6,Day2,0,6,,
7,Day2,0,6,955.4602815807305,655.1786093808087
8,Day2,0,6,1352.4260501730932,610.6942190040912
9,Day2,0,6,998.775720762709,388.6988392571413
0,Day2,0,7,,
1,Day2,0,7,1585.460578394864,515.9078530711889
2,Day2,0,7,,
3,Day2,0,7,,
4,Day2,0,7,,
5,Day2,0,7,,
6,Day2,0,7,1256.8378973658932,610.7353297089207
7,Day2,0,7,,
8,Day2,0,7,1437.8825104465336,667.524863699203
9,Day2,0,7,,
0,Day2,0,8,4921.032898974475,782.7922363143665
1,Day2,0,8,,
2,Day2,0,8,,
3,Day2,0,8,,
4,Day2,0,8,,
5,Day2,0,8,6947.356027826833,548.2850962225333
6,Day2,0,8,,
7,Day2,0,8,1636.6517149369465,507.56376054499833
8,Day2,0,8,1219.61113322942,619.234188690524
9,Day2,0,8,1660.0892922032358,666.4827656749244
0,Day2,0,9,2836.1988887749976,748.4825398311074
1,Day2,0,9,,
2,Day2,0,9,,
3,Day2,0,9,,
4,Day2,0,9,6103.816903889856,394.79854304656754
5,Day2,0,9,2465.969376264426,1285.9027770920065
6,Day2,0,9,1346.6439735383465,420.50738131493415
7,Day2,0,9,2067.7957322450156,879.6112827913003
8,Day2,0,9,1197.2942834116686,290.70680403150584
9,Day2,0,9,904.0522950262937,207.7283970911697
0,Day2,1,0,,
1,Day2,1,0,,
2,Day2,1,0,,
3,Day2,1,0,6251.684894844799,1303.1560001672244
4,Day2,1,0,784.206740099068,2190.35720587008
5,Day2,1,0,,
6,Day2,1,0,4166.9788601401615,1240.2265429039255
7,Day2,1,0,,
8,Day2,1,0,,
9,Day2,1,0,,
0,Day2,1,1,,
1,Day2,1,1,,
2,Day2,1,1,741.6978508404696,872.3538641160167
3,Day2,1,1,,
4,Day2,1,1,,
5,Day2,1,1,2898.47414578272,1490.9785347814227
6,Day2,1,1,,
7,Day2,1,1,1536.7779666680453,258.62530750001395
8,Day2,1,1,699.641790293433,506.12159155382597
9,Day2,1,1,3023.691807960355,669.4256773981638
0,Day2,1,2,402.4118290375458,473.79153386780854
1,Day2,1,2,1082.066498053929,802.2098130195828
2,Day2,1,2,,
3,Day2,1,2,,
4,Day2,1,2,,
5,Day2,1,2,1925.5162713117904,601.1965723891036
6,Day2,1,2,,
7,Day2,1,2,699.3445547533487,385.5197184136075
8,Day2,1,2,1103.1874613004336,375.13552549358184
9,Day2,1,2,743.5962997235843,207.8476242606767
0,Day2,1,3,1279.3238456706742,263.75369380653444
1,Day2,1,3,3993.994162507248,2078.435244182942
2,Day2,1,3,,
3,Day2,1,3,,
4,Day2,1,3,,
5,Day2,1,3,1776.020434561874,430.0066382683694
6,Day2,1,3,,
7,Day2,1,3,,
8,Day2,1,3,1854.493820056496,628.6290081092097
9,Day2,1,3,,
0,Day2,1,4,1393.0409189572406,1052.1372281144297
1,Day2,1,4,1729.8885621758843,348.35520140770154
2,Day2,1,4,1778.9606262830905,511.09428698814963
3,Day2,1,4,,
4,Day2,1,4,1183.2626896734812,425.85082394422585
5,Day2,1,4,11709.614513827046,257.1498186019486
6,Day2,1,4,1110.7125392189178,354.36727233846176
7,Day2,1,4,1441.1889305545808,716.2582123841556
8,Day2,1,4,995.7006669698436,571.9598730272568
9,Day2,1,4,683.7441590974947,454.93069480891677
0,Day2,1,5,,
1,Day2,1,5,9794.084261876507,1816.2906378916687
2,Day2,1,5,2853.7957852509344,1221.2139819736267
3,Day2,1,5,,
4,Day2,1,5,4034.962783787055,582.7658145085837
5,Day2,1,5,2781.321711016353,768.4348699749847
