,day,block,trial,C4,C3
5,Day1,1,1,1114.4133080675929,751.1133047815714
6,Day1,1,1,,
7,Day1,1,1,,
8,Day1,1,1,,
9,Day1,1,1,952.8264024420807,1220.9881616924824
0,Day1,1,2,1149.1843467241408,838.7534048614398
1,Day1,1,2,256.2245087567728,635.4839692725617
2,Day1,1,2,,
3,Day1,1,2,,
4,Day1,1,2,,
5,Day1,1,2,,
6,Day1,1,2,,
7,Day1,1,2,,
8,Day1,1,2,380.1939666672972,366.4684644889512
9,Day1,1,2,1470.019783122639,1838.6586702256286
0,Day1,1,3,1151.9060226899715,785.8058070057565
1,Day1,1,3,,
2,Day1,1,3,,
3,Day1,1,3,1826.8909353479999,1755.4966725117324
4,Day1,1,3,,
5,Day1,1,3,,
6,Day1,1,3,,
7,Day1,1,3,,
8,Day1,1,3,,
9,Day1,1,3,,
0,Day1,1,4,536.589749253992,1325.675837817539
1,Day1,1,4,420.3066437130981,318.59391353478384
2,Day1,1,4,1240.1712716874988,1048.4011871156297
3,Day1,1,4,,
4,Day1,1,4,,
5,Day1,1,4,336.71830496295195,574.5172986260607
6,Day1,1,4,,
7,Day1,1,4,,
8,Day1,1,4,,
9,Day1,1,4,,
0,Day1,1,5,1347.2643945521506,802.0581803379323
1,Day1,1,5,,
2,Day1,1,5,1036.0500591769896,762.0545141608528
3,Day1,1,5,607.3880560568757,444.20570827998046
4,Day1,1,5,,
5,Day1,1,5,656.3854772053543,1016.6149280559424
6,Day1,1,5,352.85471742208415,1047.0926964529433
7,Day1,1,5,612.3844335348698,527.9498572093677
8,Day1,1,5,,
9,Day1,1,5,,
0,Day1,1,6,,
1,Day1,1,6,,
2,Day1,1,6,,
3,Day1,1,6,,
4,Day1,1,6,,
5,Day1,1,6,,
6,Day1,1,6,782.6533891013028,958.8946542634404
7,Day1,1,6,,
8,Day1,1,6,,
9,Day1,1,6,1131.3294745540081,1453.7378108220396
0,Day1,1,7,978.155870396524,910.8788941591292
1,Day1,1,7,,
2,Day1,1,7,,
3,Day1,1,7,,
4,Day1,1,7,,
5,Day1,1,7,,
6,Day1,1,7,,
7,Day1,1,7,,
8,Day1,1,7,,
9,Day1,1,7,677.8483226655868,472.44694269956665
0,Day1,1,8,533.945553831632,1005.1749908529088
1,Day1,1,8,,
2,Day1,1,8,,
3,Day1,1,8,,
4,Day1,1,8,,
5,Day1,1,8,496.5052396665359,465.3726900543583
6,Day1,1,8,,
7,Day1,1,8,,
8,Day1,1,8,,
9,Day1,1,8,,
0,Day1,1,9,1433.7381981576666,1796.1867215078146
1,Day1,1,9,,
2,Day1,1,9,,
3,Day1,1,9,,
4,Day1,1,9,882.7391592098254,924.0945230983032
5,Day1,1,9,,
6,Day1,1,9,,
7,Day1,1,9,,
8,Day1,1,9,1138.8195635948684,974.385184116934
9,Day1,1,9,1252.294356472461,1511.2108760255255
0,Day1,2,0,,
1,Day1,2,0,,
2,Day1,2,0,1344.0850114378798,1015.5640699737622
3,Day1,2,0,,
4,Day1,2,0,,
5,Day1,2,0,,
6,Day1,2,0,,
7,Day1,2,0,,
8,Day1,2,0,,
9,Day1,2,0,,
0,Day1,2,1,,
1,Day1,2,1,1039.9222258323282,1355.4102722483924
2,Day1,2,1,627.7346227648736,753.5531431234773
3,Day1,2,1,,
4,Day1,2,1,,
5,Day1,2,1,1094.4405150959956,809.0083611238307
6,Day1,2,1,,
7,Day1,2,1,,
8,Day1,2,1,,
9,Day1,2,1,599.0098572806037,841.9933129640297
0,Day1,2,2,375.43388256385066,581.8097467376796
1,Day1,2,2,,
2,Day1,2,2,,
3,Day1,2,2,627.3341637062482,581.1453506420271
4,Day1,2,2,,
5,Day1,2,2,,
6,Day1,2,2,,
7,Day1,2,2,,
8,Day1,2,2,,
9,Day1,2,2,,
0,Day1,2,3,526.4369826007318,459.57023585779945
1,Day1,2,3,,
2,Day1,2,3,,
3,Day1,2,3,871.7759020892582,659.5080077864292
4,Day1,2,3,344.51438108246606,247.9742191341985
5,Day1,2,3,,
6,Day1,2,3,,
7,Day1,2,3,1098.3517092419918,749.9833273490308
8,Day1,2,3,1352.6982174257882,1040.6105213895037
9,Day1,2,3,,
0,Day1,2,4,,
1,Day1,2,4,337.62285933908805,453.44588610876025
2,Day1,2,4,,
3,Day1,2,4,,
4,Day1,2,4,,
5,Day1,2,4,,
6,Day1,2,4,1070.2663521669642,441.5834599628817
7,Day1,2,4,1079.9309841285703,763.2430751289363
8,Day1,2,4,634.0673716276838,938.4307619463307
9,Day1,2,4,,
0,Day1,2,5,1072.2775308274433,1755.3749679988737
1,Day1,2,5,,
2,Day1,2,5,,
3,Day1,2,5,736.0687577410539,567.9402784598393
4,Day1,2,5,,
5,Day1,2,5,,
6,Day1,2,5,,
7,Day1,2,5,,
8,Day1,2,5,452.1598853062985,639.6324416923597
9,Day1,2,5,,
0,Day1,2,6,837.3527137775902,619.123520395283
1,Day1,2,6,,
2,Day1,2,6,,
3,Day1,2,6,476.58457319902743,913.2101030098539
4,Day1,2,6,,
5,Day1,2,6,,
6,Day1,2,6,1163.9497639057674,1008.0689039577479
7,Day1,2,6,,
8,Day1,2,6,679.7914503247094,1087.5101494771227
9,Day1,2,6,,
0,Day1,2,7,,
1,Day1,2,7,1709.707710009787,3147.538644559685
2,Day1,2,7,,
3,Day1,2,7,,
4,Day1,2,7,,
5,Day1,2,7,,
6,Day1,2,7,355.57283432345304,607.8246689656115
7,Day1,2,7,,
8,Day1,2,7,693.6419985351947,714.421647565582
9,Day1,2,7,,
0,Day1,2,8,696.500957151439,1812.7204443271314
1,Day1,2,8,,
2,Day1,2,8,603.9228406889779,1054.9986864664022
3,Day1,2,8,,
4,Day1,2,8,,
5,Day1,2,8,1777.3300617284756,1245.5695787872573
6,Day1,2,8,531.1479160317773,1001.0186833425532
7,Day1,2,8,,
8,Day1,2,8,874.482101219246,890.5746356862277
9,Day1,2,8,,
0,Day1,2,9,650.7049538939407,838.4336645555995
1,Day1,2,9,,
2,Day1,2,9,,
3,Day1,2,9,912.1368104639834,596.0787733825247
4,Day1,2,9,,
5,Day1,2,9,,
6,Day1,2,9,,
7,Day1,2,9,,
8,Day1,2,9,391.13634216094846,260.2271653867629
9,Day1,2,9,,
0,Day1,3,0,,
1,Day1,3,0,,
2,Day1,3,0,1328.0334216057452,2200.114469671371
3,Day1,3,0,698.5642861061569,744.7959273109569
4,Day1,3,0,,
5,Day1,3,0,,
6,Day1,3,0,,
7,Day1,3,0,,
8,Day1,3,0,,
9,Day1,3,0,,
0,Day1,3,1,389.1622929249542,289.5942579569076
1,Day1,3,1,506.1627252534783,800.6042759533943
2,Day1,3,1,,
3,Day1,3,1,,
4,Day1,3,1,1211.9596253031484,289.74015057825767
5,Day1,3,1,,
6,Day1,3,1,521.7141696365325,482.5645812205333
7,Day1,3,1,699.4036300216562,950.6207275857764
8,Day1,3,1,,
9,Day1,3,1,,
0,Day1,3,2,866.0798807214403,525.1521542079731
1,Day1,3,2,,
2,Day1,3,2,,
3,Day1,3,2,,
4,Day1,3,2,,
5,Day1,3,2,,
6,Day1,3,2,,
7,Day1,3,2,,
8,Day1,3,2,,
9,Day1,3,2,,
0,Day1,3,3,550.3296280781018,421.2398978099459
1,Day1,3,3,,
2,Day1,3,3,,
3,Day1,3,3,1148.9493853772767,715.133335156981
4,Day1,3,3,,
5,Day1,3,3,,
6,Day1,3,3,541.0276600921306,366.5433425465177
7,Day1,3,3,608.2044197300132,342.17927286866217
8,Day1,3,3,,
9,Day1,3,3,235.23312957888032,585.5400558933952
0,Day1,3,4,,
1,Day1,3,4,209.50160511263343,408.3025130419712
2,Day1,3,4,589.5590704573345,256.3725124622252
3,Day1,3,4,,
4,Day1,3,4,1040.586140122324,1359.2161120051433
5,Day1,3,4,1041.3431536700862,995.1407012498213
6,Day1,3,4,,
7,Day1,3,4,,
8,Day1,3,4,,
9,Day1,3,4,298.7444666162495,335.5544985532375
0,Day1,3,5,,
1,Day1,3,5,,
2,Day1,3,5,,
3,Day1,3,5,,
4,Day1,3,5,,
5,Day1,3,5,1265.5751076329555,773.0081483715123
6,Day1,3,5,838.2945108843492,798.4016509597604
7,Day1,3,5,,
8,Day1,3,5,,
9,Day1,3,5,567.1901765677244,484.1890656364631
0,Day1,3,6,1524.5455802696301,2077.9723206377143
1,Day1,3,6,,
2,Day1,3,6,,
3,Day1,3,6,,
4,Day1,3,6,,
5,Day1,3,6,,
6,Day1,3,6,,
7,Day1,3,6,,
8,Day1,3,6,,
9,Day1,3,6,,
0,Day1,3,7,1195.579832130148,1034.4916346961736
1,Day1,3,7,,
2,Day1,3,7,713.2837863781249,1097.2589031794064
3,Day1,3,7,755.6636193939223,948.578838983078
4,Day1,3,7,1076.504854194583,879.8744211958182
5,Day1,3,7,,
6,Day1,3,7,289.42159231814287,895.370262884646
7,Day1,3,7,,
8,Day1,3,7,,
9,Day1,3,7,,
0,Day1,3,8,519.9623467609247,391.2240271234137
1,Day1,3,8,,
2,Day1,3,8,,
3,Day1,3,8,,
4,Day1,3,8,,
5,Day1,3,8,,
6,Day1,3,8,,
7,Day1,3,8,947.7256455858127,421.507126127416
8,Day1,3,8,624.8020728302487,571.5775273587215
9,Day1,3,8,,
0,Day1,3,9,917.7283968719287,874.4070522479759
1,Day1,3,9,,
2,Day1,3,9,749.9953065376808,666.1648141746
3,Day1,3,9,,
4,Day1,3,9,,
5,Day1,3,9,,
6,Day1,3,9,,
7,Day1,3,9,,
8,Day1,3,9,461.716396068743,790.588616300854
9,Day1,3,9,,
0,Day1,4,0,,
1,Day1,4,0,,
2,Day1,4,0,,
3,Day1,4,0,916.448403974787,405.86146448654887
4,Day1,4,0,821.5767214398877,534.1105650292875
5,Day1,4,0,,
6,Day1,4,0,,
7,Day1,4,0,,
8,Day1,4,0,,
9,Day1,4,0,2683.093298663295,1963.1858265839842
0,Day1,4,1,901.1019794212016,819.6244134855914
1,Day1,4,1,,
2,Day1,4,1,,
3,Day1,4,1,675.9920457966907,310.7479134005196
4,Day1,4,1,,
5,Day1,4,1,1940.4966840703325,1450.411552281229
6,Day1,4,1,,
7,Day1,4,1,,
8,Day1,4,1,,
9,Day1,4,1,,
0,Day1,4,2,367.0272183045542,409.2207523160155
1,Day1,4,2,866.9310787874126,853.4404579867661
2,Day1,4,2,,
3,Day1,4,2,,
4,Day1,4,2,,
5,Day1,4,2,304.00812252154765,467.5671005132229
6,Day1,4,2,,
7,Day1,4,2,,
8,Day1,4,2,,
9,Day1,4,2,,
0,Day1,4,3,1029.9159728168604,466.09478154706994
1,Day1,4,3,1291.989250048361,1019.3405807404492
2,Day1,4,3,,
3,Day1,4,3,,
4,Day1,4,3,,
5,Day1,4,3,488.3583371073952,598.6867560102169
6,Day1,4,3,197.82829000969696,714.1818645319603
7,Day1,4,3,,
8,Day1,4,3,,
9,Day1,4,3,1512.5702264506656,1997.588178860642
0,Day1,4,4,576.8416887924673,423.0884804168914
1,Day1,4,4,,
2,Day1,4,4,791.3732836177522,741.9906007739122
3,Day1,4,4,580.8559014987648,485.8379534137472
4,Day1,4,4,,
5,Day1,4,4,,
6,Day1,4,4,,
7,Day1,4,4,603.1737029237238,760.4949638417261
8,Day1,4,4,,
9,Day1,4,4,421.939753623552,501.2615148759199
0,Day1,4,5,738.5642600674173,550.9994506597968
1,Day1,4,5,,
2,Day1,4,5,,
3,Day1,4,5,978.4248746226973,1680.339759750946
4,Day1,4,5,,
5,Day1,4,5,974.8355477582004,654.2812707631508
6,Day1,4,5,396.6429799239563,424.49588876322684
7,Day1,4,5,451.0503042590609,311.5850690019115
8,Day1,4,5,915.2524728535308,707.1682310173446
9,Day1,4,5,,
0,Day1,4,6,554.2619384787522,545.5218351420411
1,Day1,4,6,1638.4444902237549,1700.020686152282
2,Day1,4,6,,
3,Day1,4,6,,
4,Day1,4,6,,
5,Day1,4,6,,
6,Day1,4,6,,
7,Day1,4,6,,
8,Day1,4,6,,
9,Day1,4,6,,
0,Day1,4,7,461.0249169637029,462.39408805035714
1,Day1,4,7,2533.4006216387547,1562.7997438194684
2,Day1,4,7,,
3,Day1,4,7,,
4,Day1,4,7,2504.206818870275,2536.4139685815235
5,Day1,4,7,,
6,Day1,4,7,,
7,Day1,4,7,,
8,Day1,4,7,,
9,Day1,4,7,484.6597665617545,837.6431304902331
0,Day1,4,8,602.1315203352802,545.5227286696556
1,Day1,4,8,,
2,Day1,4,8,,
3,Day1,4,8,,
4,Day1,4,8,,
5,Day1,4,8,,
6,Day1,4,8,,
7,Day1,4,8,,
8,Day1,4,8,,
9,Day1,4,8,,
0,Day1,4,9,912.8537767946036,756.3575170340472
1,Day1,4,9,,
2,Day1,4,9,,
3,Day1,4,9,,
4,Day1,4,9,,
5,Day1,4,9,1438.1307903743384,878.2554013934358
6,Day1,4,9,,
7,Day1,4,9,632.5524243284008,925.4527306481642
8,Day1,4,9,,
9,Day1,4,9,,
0,Day2,0,0,,
1,Day2,0,0,527.3479552123346,623.8032653541259
2,Day2,0,0,443.1339354945898,278.8398337341701
3,Day2,0,0,807.2556059443714,602.3498846309761
4,Day2,0,0,654.2853842727168,467.8786774973304
5,Day2,0,0,1245.6254570074686,942.2329499582884
6,Day2,0,0,246.19367230130104,322.20447556040904
7,Day2,0,0,1671.0259904276325,1271.106841929512
8,Day2,0,0,,
9,Day2,0,0,339.90492427663344,960.9949549634348
0,Day2,0,1,702.5092805343075,503.6841663252391
1,Day2,0,1,2335.707442045339,2005.5559298913468
2,Day2,0,1,545.3010687463914,798.1020130368413
3,Day2,0,1,711.1637817447595,432.2740693513691
4,Day2,0,1,552.3945553221077,463.1887721976277
5,Day2,0,1,3693.4068187524654,2937.008395931604
6,Day2,0,1,1164.9703302839239,333.0740304430421
7,Day2,0,1,,
8,Day2,0,1,2482.819539259136,2878.261315296781
9,Day2,0,1,993.8203302048172,664.5187267442424
0,Day2,0,2,647.6030561529739,936.3864330702977
1,Day2,0,2,506.62532711367226,488.42269508416877
2,Day2,0,2,577.1029455920464,218.45764683929931
3,Day2,0,2,929.3389836089062,658.3550038948202
4,Day2,0,2,2037.7242741544073,821.4842856997
5,Day2,0,2,598.5775902472243,905.5457391448987
6,Day2,0,2,747.1730774215025,720.3846567399611
7,Day2,0,2,354.86851973641853,485.83834561136564
8,Day2,0,2,656.2849928840948,554.4716500736739
9,Day2,0,2,1150.9337996273007,678.2865131631501
0,Day2,0,3,677.0491495261599,716.9715519203714
1,Day2,0,3,1340.854918527041,374.561684006005
2,Day2,0,3,2311.0985531464607,2814.1754638047883
3,Day2,0,3,431.62090012343185,391.8976379990276
4,Day2,0,3,706.8067219579127,629.0016301846642
5,Day2,0,3,983.050302758022,1166.456916311067
6,Day2,0,3,1418.5195745903104,1348.3218600576392
7,Day2,0,3,860.8854853923227,1118.9143037096096
8,Day2,0,3,1096.1613407047523,1297.0299305665555
9,Day2,0,3,1676.4115300232888,959.2425483353253
0,Day2,0,4,607.153888701775,201.8318540944489
1,Day2,0,4,1328.1053677602106,1891.3500723397467
2,Day2,0,4,1494.3769186634256,1168.0737131771482
3,Day2,0,4,524.0222513125935,916.9493551101016
4,Day2,0,4,1082.975228859274,773.2925445955226
5,Day2,0,4,639.0545568603853,294.99832233815806
6,Day2,0,4,421.6315828100627,481.10338937946517
7,Day2,0,4,747.0895587379382,810.9435607494185
8,Day2,0,4,1017.0522668807516,705.1348163026544
9,Day2,0,4,1014.9306719306944,662.0426496206127
0,Day2,0,5,521.6070232904921,354.0785591127615
1,Day2,0,5,1469.8367191298798,886.9451779250627
2,Day2,0,5,1115.884487691369,518.8069307253467
3,Day2,0,5,401.1263321453357,233.8212487443298
4,Day2,0,5,317.82881343127116,387.9843877707869
5,Day2,0,5,1552.9094571282874,1735.1386009945625
6,Day2,0,5,550.0268494816802,890.109998041193
7,Day2,0,5,506.2204052725637,726.4486732737314
8,Day2,0,5,631.8144786565855,600.5641625490588
9,Day2,0,5,1468.9153459394552,1113.923841471068
0,Day2,0,6,512.9986189851827,289.50339186558926
1,Day2,0,6,3423.8805018594094,5428.268952396792
2,Day2,0,6,1065.1689094893236,781.451496133436
3,Day2,0,6,1112.3321105132813,1310.7139625026489
4,Day2,0,6,940.490777380558,820.9125526443935
5,Day2,0,6,2042.2533044531685,1020.623233697572
6,Day2,0,6,669.0101392169818,1160.7790693019901
7,Day2,0,6,749.074746755941,1123.5818810828353
8,Day2,0,6,636.4514003905766,482.3786975006448
9,Day2,0,6,757.9506313847475,1186.6040624676925
0,Day2,0,7,3261.158238292613,1957.5424836315885
1,Day2,0,7,1686.6964119476136,1268.237628625693
2,Day2,0,7,1015.4039305676661,618.1236618870373
3,Day2,0,7,1470.463059264318,1783.496585696367
4,Day2,0,7,611.4710529341712,482.4349587073814
5,Day2,0,7,1205.9495631171958,930.2196581222478
6,Day2,0,7,1382.6829798414872,1123.8788569611884
7,Day2,0,7,418.7187477012138,416.32964727756263
8,Day2,0,7,1103.1834328917596,1576.5214837735584
9,Day2,0,7,1318.766921525276,1851.6873464767443
0,Day2,0,8,446.6228399932112,759.5493693801462
1,Day2,0,8,712.3023002237544,586.034714472741
2,Day2,0,8,170.27717078303078,214.355096796318
3,Day2,0,8,1699.6517104044733,912.2903945656453
4,Day2,0,8,1990.66499458599,1314.3584295773599
5,Day2,0,8,1089.4073605492888,1869.6197003361367
6,Day2,0,8,151.63171028579674,477.5509397141966
7,Day2,0,8,1438.346848257912,1272.5800625331988
8,Day2,0,8,2619.475542229457,1210.8446660193401
9,Day2,0,8,1710.7968307354972,1861.6392032869753
0,Day2,0,9,762.9501272452844,499.0599487572457
1,Day2,0,9,1727.6716771931824,1062.5458819619002
2,Day2,0,9,2658.4180993875448,1576.8583171952093
3,Day2,0,9,1360.162193746077,1670.5685276423044
4,Day2,0,9,1933.736761847349,2488.213440208261
5,Day2,0,9,380.47174770404416,927.4669852054407
6,Day2,0,9,699.678443155694,863.9314173199106
7,Day2,0,9,1283.7659914580966,832.9234693378068
8,Day2,0,9,710.5055510877347,602.1960851633745
9,Day2,0,9,1736.574214463914,961.1896533936816
0,Day2,1,0,693.6484800330228,456.6688093453699
1,Day2,1,0,,
2,Day2,1,0,,
3,Day2,1,0,,
4,Day2,1,0,,
5,Day2,1,0,,
6,Day2,1,0,,
7,Day2,1,0,,
8,Day2,1,0,,
9,Day2,1,0,823.9129760469851,1140.7573363358783
0,Day2,1,1,1023.0384569814712,665.8526302553356
1,Day2,1,1,563.6197871062037,822.2028726492848
2,Day2,1,1,520.1002251799847,244.4007664903487
3,Day2,1,1,901.9081118209942,708.6701666490648
4,Day2,1,1,,
5,Day2,1,1,3029.7405191437797,1214.7715937470284
6,Day2,1,1,,
7,Day2,1,1,3518.454433430581,3587.037672941818
8,Day2,1,1,3168.298173997669,3694.056100287015
9,Day2,1,1,477.3628177748645,817.1564201208049
0,Day2,1,2,474.33292176382446,635.669794134919
1,Day2,1,2,452.66536056230933,427.3118499736155
2,Day2,1,2,573.5647253016481,449.82174743245054
3,Day2,1,2,1785.3046629378075,2246.5269745123733
4,Day2,1,2,2143.5650122301768,40396.440408179784
5,Day2,1,2,1140.9878389691894,1188.4320485495173
6,Day2,1,2,381.2409496100559,1010.654060548815
7,Day2,1,2,1221.2062306010562,565.5804064961022
8,Day2,1,2,1146.4396462432906,1137.6415739503745
9,Day2,1,2,1396.6671471199938,932.8793457612337
0,Day2,1,3,238.1423988229084,341.4959211080636
1,Day2,1,3,1877.181312066284,980.1214616088284
2,Day2,1,3,731.13250558165,557.5295461829713
3,Day2,1,3,300.60138207378947,916.7276823919728
4,Day2,1,3,423.8573865596828,208.1026375678676
5,Day2,1,3,638.7206743629781,866.98289856179
6,Day2,1,3,515.9287695058418,431.98979120030884
7,Day2,1,3,704.1063345546147,506.85949173660606
8,Day2,1,3,1477.2563117935815,489.8469123886625
9,Day2,1,3,620.1958838771245,825.2327008024138
0,Day2,1,4,1601.2865635336773,701.9486071598233
1,Day2,1,4,1030.4492106624257,438.86432909850646
2,Day2,1,4,712.6701235299953,763.1578772252832
3,Day2,1,4,782.2918039252821,559.010822689754
4,Day2,1,4,252.7190624653764,317.1938847402332
5,Day2,1,4,1848.705625310121,637.5762763734522
6,Day2,1,4,1066.7136072652327,667.6466368010492
7,Day2,1,4,626.2901739939819,907.556446928478
8,Day2,1,4,403.8886720704052,494.6803767542006
9,Day2,1,4,406.5392936104257,592.1454205973631
0,Day2,1,5,345.30729063196264,569.13293120592
1,Day2,1,5,442.1222531442833,213.01031716328202
2,Day2,1,5,1292.7066947813287,1131.5084037573727
3,Day2,1,5,1412.2900690232266,1144.3753224726804
4,Day2,1,5,581.1931701800507,767.3073602625611
5,Day2,1,5,1296.9925686581585,1827.545013312804
6,Day2,1,5,1491.5247519115705,1074.2618458913207
7,Day2,1,5,916.2058950428103,572.2779005078331
8,Day2,1,5,944.2390539434067,1427.0410826577868
9,Day2,1,5,627.1005347996394,345.8054761563409
0,Day2,1,6,723.8159516298914,1014.9704624398614
1,Day2,1,6,1989.4118565020788,1322.5872790225928
2,Day2,1,6,989.1209566933313,953.3220300948103
3,Day2,1,6,1813.8715156564679,1649.1367794216842
4,Day2,1,6,1251.5274694988373,1314.210722977413
5,Day2,1,6,2639.265537663753,3203.8696438252227
6,Day2,1,6,1023.3464681140235,864.4559961238933
7,Day2,1,6,315.86849033056717,233.25293454737184
8,Day2,1,6,625.5929732877138,453.8987746242994
9,Day2,1,6,384.7751780700592,274.0871662742088
0,Day2,1,7,1508.7667521606902,1670.8571268041144
1,Day2,1,7,1964.8617289484373,1833.8805770415906
2,Day2,1,7,2221.7743844106985,1478.2422919107064
3,Day2,1,7,423.09879771353707,749.7899292261636
4,Day2,1,7,262.0141457607161,295.8764528817887
5,Day2,1,7,304.12845474518286,466.01559237453796
6,Day2,1,7,504.27287020270273,426.526144242044
7,Day2,1,7,477.8550317344228,663.5845252015889
8,Day2,1,7,1192.7815183991745,393.4771896888881
9,Day2,1,7,1278.2712310530433,770.5692697166078
0,Day2,1,8,1301.9878792416973,667.1020124710777
1,Day2,1,8,582.9109504365721,614.2180001600517
2,Day2,1,8,621.8848301271939,659.4359587217542
3,Day2,1,8,1392.2780594113474,1658.5884842495952
4,Day2,1,8,513.2128721905552,480.8029882844239
5,Day2,1,8,1073.7215664979874,1125.1313338027396
6,Day2,1,8,1016.8426887534876,599.9462755569923
7,Day2,1,8,593.1974209611751,530.8071717839089
8,Day2,1,8,1154.084129565376,1161.5461020720916
9,Day2,1,8,767.8847040305859,903.332176516612
0,Day2,1,9,929.3690281352797,440.25911563932124
1,Day2,1,9,1381.6555674963354,1135.2440040912186
2,Day2,1,9,584.4184749828552,807.7885220188
3,Day2,1,9,473.2225716356834,490.2415997316208
4,Day2,1,9,589.0659953078331,637.7061480580929
5,Day2,1,9,508.66402860713316,441.1287273064932
6,Day2,1,9,1792.5816214758456,1124.9279539524352
7,Day2,1,9,722.9768045642438,382.20241446222366
8,Day2,1,9,247.35291306557187,292.62039293260915
9,Day2,1,9,940.527947246292,883.3341222936052
0,Day2,2,0,561.3145560286304,857.4447140346463
1,Day2,2,0,,
2,Day2,2,0,,
3,Day2,2,0,,
4,Day2,2,0,,
5,Day2,2,0,469.28502052432,888.6992946035158
6,Day2,2,0,1447.4928915272599,1997.9230395495767
7,Day2,2,0,,
8,Day2,2,0,,
9,Day2,2,0,244.98098028752048,198.55733671968662
0,Day2,2,1,765.6604531373042,643.9953283275805
1,Day2,2,1,620.2843945274814,365.22370098252884
2,Day2,2,1,,
3,Day2,2,1,,
4,Day2,2,1,,
5,Day2,2,1,,
6,Day2,2,1,,
7,Day2,2,1,952.7666066545627,1050.4102369203538
8,Day2,2,1,1658.6730331482902,1995.583517483512
9,Day2,2,1,,
0,Day2,2,2,749.9903728647101,695.0672666450786
1,Day2,2,2,1356.896165325998,908.8573503300444
2,Day2,2,2,,
3,Day2,2,2,,
4,Day2,2,2,,
5,Day2,2,2,,
6,Day2,2,2,,
7,Day2,2,2,,
8,Day2,2,2,,
9,Day2,2,2,,
0,Day2,2,3,1297.4010328392767,1309.0298822184045
