,day,block,trial,C4,C3
4,Day1,2,0,,
5,Day1,2,0,,
6,Day1,2,0,,
7,Day1,2,0,713.92111279135,747.3977093405992
8,Day1,2,0,,
9,Day1,2,0,827.9108855907277,1246.4816633351695
0,Day1,2,1,4756.857621786629,1827.944135928768
1,Day1,2,1,,
2,Day1,2,1,,
3,Day1,2,1,,
4,Day1,2,1,,
5,Day1,2,1,,
6,Day1,2,1,,
7,Day1,2,1,,
8,Day1,2,1,762.0576411425757,948.8278895337345
9,Day1,2,1,,
0,Day1,2,2,3606.7855540656533,3030.8801036972804
1,Day1,2,2,,
2,Day1,2,2,1768.4764704155066,1614.4722402696148
3,Day1,2,2,,
4,Day1,2,2,4908.566750418307,5532.708941288438
5,Day1,2,2,2434.55021929649,3581.863327642961
6,Day1,2,2,2220.132671500427,1631.440303746146
7,Day1,2,2,,
8,Day1,2,2,,
9,Day1,2,2,,
0,Day1,2,3,1437.7833937733906,806.8140920195133
1,Day1,2,3,,
2,Day1,2,3,2975.286259047642,1868.123480780657
3,Day1,2,3,3725.776338360519,2878.5853492207
4,Day1,2,3,,
5,Day1,2,3,,
6,Day1,2,3,,
7,Day1,2,3,,
8,Day1,2,3,,
9,Day1,2,3,,
0,Day1,2,4,1506.0047419680386,1970.0836299027605
1,Day1,2,4,,
2,Day1,2,4,1460.5731503577106,864.7801064967742
3,Day1,2,4,,
4,Day1,2,4,,
5,Day1,2,4,2490.286503175401,1243.4047850338545
6,Day1,2,4,,
7,Day1,2,4,1156.2109298385035,926.14857839526
8,Day1,2,4,,
9,Day1,2,4,,
0,Day1,2,5,3410.5798740848986,2236.0770858383025
1,Day1,2,5,,
2,Day1,2,5,1791.1536919361056,1808.0952543952176
3,Day1,2,5,856.0303224886992,488.1838226535551
4,Day1,2,5,,
5,Day1,2,5,,
6,Day1,2,5,,
7,Day1,2,5,1292.654954773345,1955.4015167240589
8,Day1,2,5,,
9,Day1,2,5,11158.929467988892,1683.4207003264655
0,Day1,2,6,,
1,Day1,2,6,3683.5544638967604,1755.4033008891345
2,Day1,2,6,,
3,Day1,2,6,,
4,Day1,2,6,1218.8915238709685,1335.0672335747238
5,Day1,2,6,3766.058570950609,4905.247590081756
6,Day1,2,6,,
7,Day1,2,6,,
8,Day1,2,6,2256.439259379244,1518.52079589155
9,Day1,2,6,,
0,Day1,2,7,6919.0397979771105,5632.326350488832
1,Day1,2,7,2188.030130705422,703.6837841075743
2,Day1,2,7,,
3,Day1,2,7,1109.6542636935671,654.5807544988315
4,Day1,2,7,,
5,Day1,2,7,,
6,Day1,2,7,,
7,Day1,2,7,1638.610526320854,1322.836219453002
8,Day1,2,7,,
9,Day1,2,7,,
0,Day1,2,8,1396.0599652276926,1809.1123997554046
1,Day1,2,8,1847.7202316706325,1267.60417404164
2,Day1,2,8,,
3,Day1,2,8,,
4,Day1,2,8,,
5,Day1,2,8,,
6,Day1,2,8,,
7,Day1,2,8,,
8,Day1,2,8,,
9,Day1,2,8,,
0,Day1,2,9,2412.767567408559,1704.8147681524633
1,Day1,2,9,,
2,Day1,2,9,,
3,Day1,2,9,,
4,Day1,2,9,2875.3335810191675,2461.5586415881603
5,Day1,2,9,1113.1441359081166,1325.7762260134048
6,Day1,2,9,,
7,Day1,2,9,,
8,Day1,2,9,,
9,Day1,2,9,,
0,Day1,3,0,,
1,Day1,3,0,,
2,Day1,3,0,,
3,Day1,3,0,,
4,Day1,3,0,,
5,Day1,3,0,,
6,Day1,3,0,,
7,Day1,3,0,,
8,Day1,3,0,,
9,Day1,3,0,3256.881270780356,1444.0562196590356
0,Day1,3,1,1499.9905945981745,1014.3060110019186
1,Day1,3,1,,
2,Day1,3,1,,
3,Day1,3,1,2325.572200629749,2679.512334282725
4,Day1,3,1,,
5,Day1,3,1,,
6,Day1,3,1,2321.7080998586803,2046.6731238143616
7,Day1,3,1,,
8,Day1,3,1,,
9,Day1,3,1,,
0,Day1,3,2,,
1,Day1,3,2,,
2,Day1,3,2,,
3,Day1,3,2,,
4,Day1,3,2,,
5,Day1,3,2,,
6,Day1,3,2,1270.7224799639698,1032.6447851403814
7,Day1,3,2,,
8,Day1,3,2,1267.8404119263228,1835.9755524438294
9,Day1,3,2,,
0,Day1,3,3,5219.013402496057,3368.1778861300177
1,Day1,3,3,,
2,Day1,3,3,,
3,Day1,3,3,,
4,Day1,3,3,1327.996233939686,1440.2105511109753
5,Day1,3,3,,
6,Day1,3,3,,
7,Day1,3,3,,
8,Day1,3,3,,
9,Day1,3,3,,
0,Day1,3,4,1906.5127934613693,1347.2089794221636
1,Day1,3,4,,
2,Day1,3,4,1652.8450754711646,702.4655258820758
3,Day1,3,4,1677.7073771899084,1212.9108482994552
4,Day1,3,4,,
5,Day1,3,4,,
6,Day1,3,4,1911.3323869894089,1886.997136560122
7,Day1,3,4,1623.1919513420835,1144.9573536565456
8,Day1,3,4,1793.6920243772327,794.7251136433008
9,Day1,3,4,4040.853827930907,4335.199495000083
0,Day1,3,5,2942.0456724595488,4383.946274602143
1,Day1,3,5,,
2,Day1,3,5,1204.573181396636,655.9724121031185
3,Day1,3,5,,
4,Day1,3,5,,
5,Day1,3,5,,
6,Day1,3,5,,
7,Day1,3,5,,
8,Day1,3,5,,
9,Day1,3,5,7629.146460291814,5165.245733647804
0,Day1,3,6,753.8476218089464,543.9230260391887
1,Day1,3,6,1658.0950253533206,1131.489846084908
2,Day1,3,6,,
3,Day1,3,6,,
4,Day1,3,6,3156.469805668343,3238.4705495801304
5,Day1,3,6,,
6,Day1,3,6,1948.0376632418881,1833.417292316943
7,Day1,3,6,,
8,Day1,3,6,,
9,Day1,3,6,,
0,Day1,3,7,1744.7683134013862,1502.6560741474814
1,Day1,3,7,,
2,Day1,3,7,,
3,Day1,3,7,,
4,Day1,3,7,2722.309226122565,1459.455844447366
5,Day1,3,7,,
6,Day1,3,7,,
7,Day1,3,7,,
8,Day1,3,7,,
9,Day1,3,7,,
0,Day1,3,8,4832.719347531082,4090.242667297421
1,Day1,3,8,10196.084376511917,8411.628662595183
2,Day1,3,8,1829.640070749608,1638.4484253395472
3,Day1,3,8,,
4,Day1,3,8,,
5,Day1,3,8,2503.937866372078,4011.354262252053
6,Day1,3,8,,
7,Day1,3,8,1046.5273551223813,1389.1027303901953
8,Day1,3,8,896.7370216827474,1007.2953809391786
9,Day1,3,8,,
0,Day1,3,9,2941.561645327943,2732.3371449805704
1,Day1,3,9,,
2,Day1,3,9,2012.807714702622,1258.8298256204455
3,Day1,3,9,,
4,Day1,3,9,,
5,Day1,3,9,,
6,Day1,3,9,,
7,Day1,3,9,2165.640732592678,2377.3271249185127
8,Day1,3,9,1945.3460204890664,905.5135030690138
9,Day1,3,9,,
0,Day1,4,0,,
1,Day1,4,0,2252.409239845257,2866.4772188419115
2,Day1,4,0,,
3,Day1,4,0,,
4,Day1,4,0,,
5,Day1,4,0,732.5046836475055,863.8064070512962
6,Day1,4,0,696.138303433725,648.1445183536558
7,Day1,4,0,,
8,Day1,4,0,1365.050672092777,902.9147836393672
9,Day1,4,0,,
0,Day1,4,1,700.3583137455824,1494.6919690177099
1,Day1,4,1,3788.1310982457157,1595.3036055841046
2,Day1,4,1,3986.485634154114,2562.959597121842
3,Day1,4,1,,
4,Day1,4,1,,
5,Day1,4,1,,
6,Day1,4,1,,
7,Day1,4,1,,
8,Day1,4,1,,
9,Day1,4,1,1114.4823238707363,1504.3670657196556
0,Day1,4,2,2154.887726206003,2608.746621452199
1,Day1,4,2,1424.3813619327966,985.2780413323668
2,Day1,4,2,,
3,Day1,4,2,,
4,Day1,4,2,,
5,Day1,4,2,2178.66367633052,1080.4278757220748
6,Day1,4,2,2256.5530900579456,1331.9849725309875
7,Day1,4,2,,
8,Day1,4,2,,
9,Day1,4,2,,
0,Day1,4,3,,
1,Day1,4,3,,
2,Day1,4,3,,
3,Day1,4,3,,
4,Day1,4,3,,
5,Day1,4,3,,
6,Day1,4,3,1930.1693371397748,458.39277189187277
7,Day1,4,3,,
8,Day1,4,3,,
9,Day1,4,3,,
0,Day1,4,4,1827.885360510901,2137.2025480499246
1,Day1,4,4,3126.7964872758253,2375.2019571834117
2,Day1,4,4,,
3,Day1,4,4,,
4,Day1,4,4,,
5,Day1,4,4,737.3705855465591,798.497679372762
6,Day1,4,4,,
7,Day1,4,4,1154.4941508375898,762.1859326840606
8,Day1,4,4,,
9,Day1,4,4,2974.429701232545,3691.858455328201
0,Day1,4,5,1680.1776759361985,1394.5126151085226
1,Day1,4,5,,
2,Day1,4,5,,
3,Day1,4,5,,
4,Day1,4,5,1169.0367612351947,751.7790618065599
5,Day1,4,5,,
6,Day1,4,5,,
7,Day1,4,5,,
8,Day1,4,5,,
9,Day1,4,5,1109.8874453928242,1542.8136544886108
0,Day1,4,6,,
1,Day1,4,6,,
2,Day1,4,6,,
3,Day1,4,6,,
4,Day1,4,6,1763.2839542454528,2208.8353367922427
5,Day1,4,6,1549.3231652040865,1964.8674805224607
6,Day1,4,6,,
7,Day1,4,6,923.5577088760033,908.3502627419152
8,Day1,4,6,,
9,Day1,4,6,,
0,Day1,4,7,4808.221509379454,3843.4133310012335
1,Day1,4,7,,
2,Day1,4,7,,
3,Day1,4,7,940.4891454831172,1469.3565010113105
4,Day1,4,7,1231.5379434476179,1150.7100043204655
5,Day1,4,7,,
6,Day1,4,7,,
7,Day1,4,7,1809.3131965197167,2349.8256103646977
8,Day1,4,7,,
9,Day1,4,7,,
0,Day1,4,8,2114.11893235549,2316.609845449068
1,Day1,4,8,,
2,Day1,4,8,,
3,Day1,4,8,,
4,Day1,4,8,,
5,Day1,4,8,1362.0371119541912,680.6850665736278
6,Day1,4,8,,
7,Day1,4,8,,
8,Day1,4,8,,
9,Day1,4,8,800.0978345490847,700.2285859178137
0,Day1,4,9,6161.519965028972,4418.20186336925
1,Day1,4,9,,
2,Day1,4,9,,
3,Day1,4,9,,
4,Day1,4,9,,
5,Day1,4,9,,
6,Day1,4,9,,
7,Day1,4,9,,
8,Day1,4,9,,
9,Day1,4,9,,
0,Day2,0,0,815.9198399346628,654.1390020541785
1,Day2,0,0,,
2,Day2,0,0,,
3,Day2,0,0,883.1964613879001,388.9301795878465
4,Day2,0,0,,
5,Day2,0,0,,
6,Day2,0,0,,
7,Day2,0,0,,
8,Day2,0,0,,
9,Day2,0,0,444.4330059415058,208.94213339219283
0,Day2,0,1,607.0812485523651,846.6023298249312
1,Day2,0,1,,
2,Day2,0,1,,
3,Day2,0,1,1094.9051304151103,1175.802809001909
4,Day2,0,1,,
5,Day2,0,1,,
6,Day2,0,1,,
7,Day2,0,1,,
8,Day2,0,1,,
9,Day2,0,1,,
0,Day2,0,2,1888.5595615050602,1883.5350435112075
1,Day2,0,2,,
2,Day2,0,2,1065.3163615251838,748.3213225769261
3,Day2,0,2,,
4,Day2,0,2,,
5,Day2,0,2,,
6,Day2,0,2,,
7,Day2,0,2,,
8,Day2,0,2,,
9,Day2,0,2,,
0,Day2,0,3,,
1,Day2,0,3,,
2,Day2,0,3,1051.7749105652827,295.3626004778632
3,Day2,0,3,,
4,Day2,0,3,,
5,Day2,0,3,2025.875913648029,912.635472662484
6,Day2,0,3,597.5467149832454,376.6630809382369
7,Day2,0,3,,
8,Day2,0,3,,
9,Day2,0,3,933.7034641943204,836.6599023556416
0,Day2,0,4,3924.2892590298607,5705.3443026167115
1,Day2,0,4,,
2,Day2,0,4,,
3,Day2,0,4,,
4,Day2,0,4,,
5,Day2,0,4,814.8784734328018,578.7652583325116
6,Day2,0,4,771.6623162531203,846.7993711225972
7,Day2,0,4,1382.610827887513,1652.3436253050934
8,Day2,0,4,,
9,Day2,0,4,,
0,Day2,0,5,1818.5763938865614,1199.6134786922614
1,Day2,0,5,1810.718501369199,2113.505202542923
2,Day2,0,5,,
3,Day2,0,5,,
4,Day2,0,5,548.3048458179238,635.7243237002083
5,Day2,0,5,996.897332109996,977.86112087502
6,Day2,0,5,634.9193961119022,1559.4587307603408
7,Day2,0,5,,
8,Day2,0,5,,
9,Day2,0,5,,
0,Day2,0,6,939.2940875292757,833.6640317269099
1,Day2,0,6,,
2,Day2,0,6,,
3,Day2,0,6,,
4,Day2,0,6,,
5,Day2,0,6,,
6,Day2,0,6,,
7,Day2,0,6,,
8,Day2,0,6,,
9,Day2,0,6,,
0,Day2,0,7,900.1636600753751,985.2475638990328
1,Day2,0,7,1782.9714248206158,2245.7534752016604
2,Day2,0,7,,
3,Day2,0,7,1526.213550259175,1652.7403422641314
4,Day2,0,7,2613.8728009542074,930.4910875388816
5,Day2,0,7,,
6,Day2,0,7,,
7,Day2,0,7,,
8,Day2,0,7,2120.586128744973,921.8853185878172
9,Day2,0,7,,
0,Day2,0,8,,
1,Day2,0,8,,
2,Day2,0,8,,
3,Day2,0,8,,
4,Day2,0,8,,
5,Day2,0,8,1159.6121424208347,1903.51064151254
6,Day2,0,8,,
7,Day2,0,8,1521.7057125187216,950.2754155071533
8,Day2,0,8,,
9,Day2,0,8,1365.0352561027858,1628.876445660473
0,Day2,0,9,1106.5534668472264,1055.2848761925416
1,Day2,0,9,,
2,Day2,0,9,,
3,Day2,0,9,,
4,Day2,0,9,,
5,Day2,0,9,,
6,Day2,0,9,,
7,Day2,0,9,,
8,Day2,0,9,2279.7229258355537,1273.3837627845326
9,Day2,0,9,863.5165628304886,1056.9774700429723
0,Day2,1,0,,
1,Day2,1,0,,
2,Day2,1,0,,
3,Day2,1,0,,
4,Day2,1,0,,
5,Day2,1,0,,
6,Day2,1,0,879.0823716817046,841.6510850277506
7,Day2,1,0,383.61637719818253,1013.5972805162908
8,Day2,1,0,,
9,Day2,1,0,,
0,Day2,1,1,643.7235893252861,1055.7379990894037
1,Day2,1,1,1361.1930453281916,828.5650051385298
2,Day2,1,1,,
3,Day2,1,1,,
4,Day2,1,1,799.1210552287697,498.5020827946389
5,Day2,1,1,,
6,Day2,1,1,,
7,Day2,1,1,,
8,Day2,1,1,385.5139986094633,665.0633697467431
9,Day2,1,1,,
0,Day2,1,2,621.6672802312111,1095.407413596263
1,Day2,1,2,,
2,Day2,1,2,1050.5553502892167,529.3923981591192
3,Day2,1,2,,
4,Day2,1,2,,
5,Day2,1,2,,
6,Day2,1,2,,
7,Day2,1,2,,
8,Day2,1,2,1032.81150070396,1746.4279396162378
9,Day2,1,2,,
0,Day2,1,3,1616.3869927528326,634.9286919657253
1,Day2,1,3,,
2,Day2,1,3,,
3,Day2,1,3,1538.1701296402125,591.0658545462674
4,Day2,1,3,,
5,Day2,1,3,,
6,Day2,1,3,,
7,Day2,1,3,,
8,Day2,1,3,,
9,Day2,1,3,1264.7380861533254,733.8470942289389
0,Day2,1,4,1066.0665098756351,831.8494399082558
1,Day2,1,4,2171.5716137399113,2508.4643788159456
2,Day2,1,4,2292.461017477021,2418.392682323002
3,Day2,1,4,,
4,Day2,1,4,,
5,Day2,1,4,,
6,Day2,1,4,,
7,Day2,1,4,1496.4668249500196,3219.6547555696234
8,Day2,1,4,,
9,Day2,1,4,,
0,Day2,1,5,807.7636963538843,467.1468850502978
1,Day2,1,5,,
2,Day2,1,5,,
3,Day2,1,5,,
4,Day2,1,5,,
5,Day2,1,5,312.62011771397295,543.7306145912366
6,Day2,1,5,,
7,Day2,1,5,,
8,Day2,1,5,,
9,Day2,1,5,,
0,Day2,1,6,797.4113887911482,952.9315089273036
1,Day2,1,6,930.4359312506086,1080.9517496589117
2,Day2,1,6,,
3,Day2,1,6,,
4,Day2,1,6,1955.373575430228,2703.0957574773056
5,Day2,1,6,,
6,Day2,1,6,,
7,Day2,1,6,,
8,Day2,1,6,,
9,Day2,1,6,1548.7013564672675,512.9663385416045
0,Day2,1,7,,
1,Day2,1,7,,
2,Day2,1,7,,
3,Day2,1,7,1994.4767686788464,1682.060997872117
4,Day2,1,7,,
5,Day2,1,7,2210.0006327728797,1455.029940248225
6,Day2,1,7,,
7,Day2,1,7,,
8,Day2,1,7,,
9,Day2,1,7,1117.6882005432074,1983.4635687222933
0,Day2,1,8,,
1,Day2,1,8,986.5670939677373,779.5886953595705
2,Day2,1,8,,
3,Day2,1,8,,
4,Day2,1,8,,
5,Day2,1,8,,
6,Day2,1,8,,
7,Day2,1,8,,
8,Day2,1,8,,
9,Day2,1,8,,
0,Day2,1,9,,
1,Day2,1,9,6096.7036853625,5565.853431389177
2,Day2,1,9,,
3,Day2,1,9,,
4,Day2,1,9,,
5,Day2,1,9,,
6,Day2,1,9,,
7,Day2,1,9,2294.212648618133,2594.8973527997005
8,Day2,1,9,,
9,Day2,1,9,,
0,Day2,2,0,4695.113385649046,2282.5396355370576
1,Day2,2,0,,
2,Day2,2,0,,
3,Day2,2,0,,
4,Day2,2,0,2368.2801786570944,2181.8808721285527
5,Day2,2,0,,
6,Day2,2,0,,
7,Day2,2,0,,
8,Day2,2,0,,
9,Day2,2,0,,
0,Day2,2,1,904.6456790742792,609.0654595270316
1,Day2,2,1,1299.9352733325175,736.4119762159288
2,Day2,2,1,4515.011974579144,3649.2208445267106
3,Day2,2,1,,
4,Day2,2,1,,
5,Day2,2,1,,
6,Day2,2,1,,
7,Day2,2,1,800.4777675658113,512.1023879674794
8,Day2,2,1,,
9,Day2,2,1,,
0,Day2,2,2,2381.664364117723,1706.8068740349265
1,Day2,2,2,,
2,Day2,2,2,,
3,Day2,2,2,,
4,Day2,2,2,1989.793143335187,1882.1207912286216
5,Day2,2,2,,
6,Day2,2,2,1642.808546034583,818.9833967537908
7,Day2,2,2,,
8,Day2,2,2,,
9,Day2,2,2,,
0,Day2,2,3,1324.3465665426993,758.9499911153575
1,Day2,2,3,1114.2065822611837,484.23207193100893
2,Day2,2,3,,
3,Day2,2,3,,
4,Day2,2,3,1556.8850651159046,1946.4989269110208
5,Day2,2,3,,
6,Day2,2,3,1621.8108976113715,1579.5131926849072
7,Day2,2,3,1837.5625492870224,1758.8735095972486
8,Day2,2,3,,
9,Day2,2,3,,
0,Day2,2,4,1488.6521706385495,2171.8692264611536
1,Day2,2,4,,
2,Day2,2,4,,
3,Day2,2,4,,
4,Day2,2,4,2191.1332075670725,3330.304468151049
5,Day2,2,4,2554.2677345191896,1564.355448801766
6,Day2,2,4,,
7,Day2,2,4,,
8,Day2,2,4,,
9,Day2,2,4,,
0,Day2,2,5,1582.4534294554612,1084.4972158516287
1,Day2,2,5,3952.207368239867,3047.477132280272
2,Day2,2,5,,
3,Day2,2,5,,
4,Day2,2,5,,
5,Day2,2,5,,
6,Day2,2,5,,
7,Day2,2,5,,
8,Day2,2,5,3387.024497455093,2174.718016260048
9,Day2,2,5,1588.5028485837274,1838.173702872987
0,Day2,2,6,402.41501598368126,398.1655439996248
1,Day2,2,6,,
2,Day2,2,6,,
3,Day2,2,6,1140.2069438674578,459.8828704778591
4,Day2,2,6,2372.840685140759,1400.2139918131588
5,Day2,2,6,,
6,Day2,2,6,,
7,Day2,2,6,,
8,Day2,2,6,712.8755882167317,649.7211258841377
9,Day2,2,6,,
0,Day2,2,7,1192.4125456399734,1020.5225124686896
1,Day2,2,7,1111.197475809163,475.35178891499567
2,Day2,2,7,,
3,Day2,2,7,,
4,Day2,2,7,,
5,Day2,2,7,,
6,Day2,2,7,,
7,Day2,2,7,,
8,Day2,2,7,,
9,Day2,2,7,1125.772079957808,888.7301079400006
0,Day2,2,8,1495.2680030637493,694.4649364382111
1,Day2,2,8,,
2,Day2,2,8,,
3,Day2,2,8,,
4,Day2,2,8,,
5,Day2,2,8,,
6,Day2,2,8,2551.598133012169,2183.7848239352875
7,Day2,2,8,,
8,Day2,2,8,,
9,Day2,2,8,,
0,Day2,2,9,1705.4748263157612,1701.0422559876615
1,Day2,2,9,,
2,Day2,2,9,,
3,Day2,2,9,871.0744584232604,261.64471072759756
4,Day2,2,9,735.061119940654,465.1383349589096
5,Day2,2,9,,
6,Day2,2,9,547.5978154840851,619.3505375188175
7,Day2,2,9,,
8,Day2,2,9,,
9,Day2,2,9,,
0,Day2,3,0,1238.2468507545125,622.7228443973136
1,Day2,3,0,1244.0081329696518,544.1139008723355
2,Day2,3,0,,
3,Day2,3,0,,
4,Day2,3,0,2030.6042784475696,831.4438868952248
5,Day2,3,0,1185.6751981448565,1215.783901516388
6,Day2,3,0,,
7,Day2,3,0,,
8,Day2,3,0,1178.7195894885187,580.6782472569566
9,Day2,3,0,1516.7820205182395,611.9517857970001
0,Day2,3,1,1418.5618665003394,951.4768065030528
1,Day2,3,1,,
2,Day2,3,1,2243.886950446507,2759.9706057225026
3,Day2,3,1,,
4,Day2,3,1,,
5,Day2,3,1,,
6,Day2,3,1,1167.0168478163905,384.41208972081336
7,Day2,3,1,,
8,Day2,3,1,999.8752405210063,1033.6723371820988
9,Day2,3,1,,
0,Day2,3,2,,
1,Day2,3,2,,
2,Day2,3,2,,
3,Day2,3,2,,
4,Day2,3,2,2133.112870159474,2102.8889667601143
5,Day2,3,2,,
6,Day2,3,2,,
7,Day2,3,2,,
8,Day2,3,2,2479.0536305535284,2088.2771498976967
9,Day2,3,2,3348.442719773579,2083.1972303997554
0,Day2,3,3,1103.9662536230949,1209.6511891285325
